선수,Team,Sort▼,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼,팀,pid,연봉(만원),연도,포지션구분,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid_new
허경민,3루수,,121,117,,,,,,,,,978.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10184,120000,2022,타자,-0.576,280.0,111.0,160.0,9.0,0.968,2.494,-6.05,0.0,0.36,0.24,0.0,,0.0,0.0,-5.59,-6.653,0.0,-5.59,-0.576,101841.0
강현구,좌익수,,2,3,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14773,3000,2022,타자,-0.217,4.0,2.0,0.0,2.0,0.5,1.636,-0.81,-0.33,-0.95,0.0,0.0,,0.0,0.0,-2.08,-149.76,-0.025,-2.105,-0.214,147731.0
이천웅,좌익수,,9,1,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10935,10000,2022,타자,-0.076,4.0,4.0,0.0,0.0,1.0,1.5,-0.42,-0.32,0.04,0.0,0.0,,0.0,0.0,-0.7,-11.2,-0.033,-0.733,-0.072,109356.0
박해민,중견수,,145,142,,,,,,,,,1206.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11190,60000,2022,타자,1.174,361.0,356.0,3.0,2.0,0.994,2.679,10.04,0.64,0.71,0.0,0.0,,0.0,0.0,11.39,11.311,0.0,11.39,1.174,111906.0
채은성,1루수,,129,121,,,,,,,,,968.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11215,28000,2022,타자,-0.972,966.0,902.0,54.0,10.0,0.99,8.888,0.62,-0.06,-0.2,0.0,0.0,,0.0,0.0,-0.02,-0.022,-9.408,-9.428,-0.002,112156.0
루이즈,3루수,,26,24,,,,,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,15002,60000,2022,타자,0.024,66.0,25.0,38.0,3.0,0.955,2.713,0.4,0.0,-0.29,0.0,0.0,,0.0,0.0,0.21,1.163,0.022,0.232,0.022,150026.0
문보경,3루수,,165,113,,,,,,,,,1006.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14137,6800,2022,타자,0.391,439.0,278.0,155.0,6.0,0.986,3.874,3.66,0.0,-0.13,1.1,0.0,,0.0,0.0,4.6,4.015,-0.808,3.792,0.474,141376.0
김민성,3루수,,85,31,,,,,,,,,358.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10238,18000,2022,타자,-0.269,97.0,33.0,61.0,3.0,0.969,2.363,-2.81,0.0,0.32,-0.24,0.0,,0.0,0.0,-2.62,-4.439,0.016,-2.604,-0.27,102386.0
김재호,유격수,,105,65,,,,,,,,,614.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10174,50000,2022,타자,0.666,314.0,114.0,194.0,6.0,0.981,4.515,2.7,0.0,0.51,-1.41,0.0,,0.0,0.0,1.92,2.633,4.536,6.456,0.198,101741.0
김도영,3루수,,97,60,,,,,,,,,567.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,15056,3000,2022,타자,0.859,219.0,76.0,130.0,13.0,0.941,3.27,5.78,0.0,0.62,1.57,0.0,,0.0,0.0,7.89,11.713,0.439,8.329,0.813,150560.0
이대호,1루수,,9,7,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10251,80000,2022,타자,-0.132,70.0,58.0,12.0,0.0,1.0,10.0,-0.86,0.0,0.05,0.0,0.0,,0.0,0.0,-0.66,-10.56,-0.622,-1.282,-0.068,102512.0
전준우,좌익수,,116,108,,,,,,,,,925.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10266,50000,2022,타자,-1.271,224.0,216.0,6.0,2.0,0.991,2.16,-7.48,-0.95,0.37,0.0,0.0,,0.0,0.0,-8.31,-10.316,-4.017,-12.327,-0.857,102662.0
박찬호,유격수,,133,129,,,,,,,,,1115.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11261,12000,2022,타자,1.398,582.0,216.0,344.0,22.0,0.962,4.52,2.89,0.0,0.87,-1.15,0.0,,0.0,0.0,2.61,2.826,10.949,13.559,0.269,112610.0
최주환,2루수,,87,76,,,,,,,,,592.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10182,65000,2022,타자,-0.42,380.0,224.0,145.0,11.0,0.971,5.61,-4.08,0.0,-0.82,-0.44,0.0,,0.0,0.0,-5.16,-8.541,1.086,-4.074,-0.532,101824.0
김규남,좌익수,,2,1,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14200,3000,2022,타자,-0.052,4.0,4.0,0.0,0.0,1.0,3.6,-0.09,-0.4,0.01,0.0,0.0,,0.0,0.0,-0.48,-34.56,-0.02,-0.5,-0.049,142004.0
오준혁,우익수,,25,12,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10672,3200,2022,타자,0.249,19.0,17.0,2.0,0.0,1.0,1.839,2.22,0.26,0.15,0.0,0.0,,0.0,0.0,2.63,15.149,-0.215,2.415,0.271,106724.0
최항,3루수,,6,2,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10810,4000,2022,타자,-0.053,4.0,2.0,2.0,0.0,1.0,2.25,-0.22,0.0,0.01,-0.29,0.0,,0.0,0.0,-0.5,-12.0,-0.01,-0.51,-0.052,108104.0
김선빈,2루수,,139,134,,,,,,,,,1137.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10008,45000,2022,타자,0.333,591.0,246.0,335.0,10.0,0.983,4.599,-3.27,0.0,0.36,0.46,0.0,,0.0,0.0,-2.45,-2.538,5.677,3.227,-0.253,100080.0
김한별,유격수,,24,4,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14716,3000,2022,타자,0.124,38.0,11.0,23.0,4.0,0.895,3.923,1.39,0.0,-0.36,-0.23,0.0,,0.0,0.0,0.8,4.8,0.403,1.203,0.082,147165.0
오태양,중견수,,6,0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14766,3000,2022,타자,0.103,4.0,1.0,3.0,0.0,1.0,4.5,0.81,0.18,0.01,0.0,0.0,,0.0,0.0,1.0,24.0,0.0,1.0,0.103,147665.0
노진혁,유격수,,119,110,,,,,,,,,906.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11165,23000,2022,타자,-0.349,324.0,111.0,197.0,16.0,0.951,3.06,-6.67,0.0,0.65,0.11,0.0,,0.0,0.0,-5.52,-6.68,2.138,-3.382,-0.569,111655.0
김수윤,3루수,,8,4,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12903,3000,2022,타자,0.019,24.0,17.0,6.0,1.0,0.958,5.049,0.24,0.0,0.04,0.0,0.0,,0.0,0.0,0.27,4.86,-0.09,0.18,0.028,129035.0
박석민,3루수,,10,10,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10322,70000,2022,타자,-0.097,41.0,26.0,13.0,2.0,0.951,4.5,-0.75,0.0,0.06,-0.25,0.0,,0.0,0.0,-0.83,-11.952,-0.112,-0.942,-0.086,103225.0
박준영,3루수,,77,57,,,,,,,,,503.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12522,7000,2022,타자,-0.64,175.0,55.0,107.0,13.0,0.926,2.899,-4.17,0.0,-1.4,-0.82,0.0,,0.0,0.0,-6.59,-12.324,0.38,-6.21,-0.679,125225.0
오영수,1루수,,77,63,,,,,,,,,554.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,13082,3000,2022,타자,-0.624,531.0,486.0,41.0,4.0,0.992,8.561,-1.81,-0.13,0.42,0.0,0.0,,0.0,0.0,-1.14,-2.132,-4.915,-6.055,-0.118,130825.0
박건우,중견수,,93,85,,,,,,,,,693.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10189,190000,2022,타자,-0.251,165.0,158.0,4.0,3.0,0.982,2.104,-3.49,1.1,0.03,0.0,0.0,,0.0,0.0,-2.36,-3.654,-0.071,-2.431,-0.243,101895.0
김민수,우익수,,3,2,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,14168,3000,2022,타자,0.045,2.0,2.0,0.0,0.0,1.0,1.125,0.35,0.11,0.02,0.0,0.0,,0.0,0.0,0.48,23.04,-0.043,0.437,0.049,141682.0
조세진,우익수,,32,20,,,,,,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,15046,3000,2022,타자,-0.036,40.0,38.0,1.0,1.0,0.975,1.828,-0.12,0.4,-0.16,0.0,0.0,,0.0,0.0,0.13,0.585,-0.483,-0.353,0.013,150462.0
피터스,중견수,,99,85,,,,,,,,,755.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,15009,60000,2022,타자,-0.167,168.0,163.0,2.0,3.0,0.982,1.967,-0.99,-0.64,0.13,0.0,0.0,,0.0,0.0,-1.49,-2.167,-0.133,-1.623,-0.154,150092.0
김세민,2루수,,4,0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,15049,3000,2022,타자,-0.039,6.0,1.0,5.0,0.0,1.0,4.154,-0.36,0.0,0.02,-0.07,0.0,,0.0,0.0,-0.41,-14.76,0.028,-0.382,-0.042,150492.0
한동희,3루수,,118,113,,,,,,,,,983.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13145,17200,2022,타자,-0.551,262.0,65.0,178.0,19.0,0.927,2.225,-5.25,0.0,0.37,-0.42,0.0,,0.0,0.0,-5.34,-6.517,-0.001,-5.341,-0.551,131452.0
안치홍,2루수,,145,126,,,,,,,,,1060.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10014,100000,2022,타자,-0.341,688.0,395.0,281.0,12.0,0.983,5.74,-8.19,0.0,1.14,0.86,0.0,,0.0,0.0,-5.81,-5.77,2.501,-3.309,-0.599,100142.0
박승욱,유격수,,106,60,,,,,,,,,554.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10804,3000,2022,타자,0.025,273.0,105.0,158.0,10.0,0.963,4.273,-1.34,0.0,-0.6,-0.14,0.0,,0.0,0.0,-2.08,-2.826,2.324,0.244,-0.214,108042.0
배성근,2루수,,22,8,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13279,4200,2022,타자,0.01,51.0,18.0,32.0,1.0,0.98,4.592,0.5,0.0,-0.37,-0.32,0.0,,0.0,0.0,-0.18,-1.178,0.273,0.093,-0.019,132792.0
송준석,우익수,,11,8,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11200,4700,2022,타자,-0.253,10.0,10.0,0.0,0.0,1.0,1.475,-2.6,0.18,0.1,0.0,0.0,,0.0,0.0,-2.31,-30.24,-0.14,-2.45,-0.238,112003.0
최정용,2루수,,19,3,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11407,3800,2022,타자,-0.024,21.0,4.0,16.0,1.0,0.952,3.673,-0.25,0.0,0.06,-0.15,0.0,,0.0,0.0,-0.34,-2.577,0.107,-0.233,-0.035,114070.0
박민,3루수,,5,0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,14611,3500,2022,타자,0.026,1.0,0.0,1.0,0.0,1.0,1.125,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.25,7.2,0.004,0.254,0.026,146110.0
박정우,중견수,,10,0,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12869,3500,2022,타자,0.111,5.0,5.0,0.0,0.0,1.0,2.368,1.04,0.02,0.03,0.0,0.0,,0.0,0.0,1.08,15.552,0.0,1.08,0.111,128690.0
임석진,3루수,,11,4,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12612,3000,2022,타자,-0.027,16.0,11.0,5.0,0.0,1.0,3.692,-0.34,0.0,0.03,-0.17,0.0,,0.0,0.0,-0.21,-2.749,-0.055,-0.265,-0.022,126120.0
이정범,우익수,,3,3,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,13194,3200,2022,타자,-0.057,7.0,5.0,1.0,1.0,0.857,3.0,-0.83,0.78,-0.45,0.0,0.0,,0.0,0.0,-0.51,-24.48,-0.047,-0.557,-0.053,131944.0
이원석,3루수,,61,54,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,10180,30000,2022,타자,-0.092,243.0,176.0,61.0,6.0,0.975,4.772,-0.9,0.0,-0.12,0.32,0.0,,0.0,0.0,-0.28,-0.661,-0.613,-0.893,-0.029,101803.0
김지찬,2루수,,111,94,,,,,,,,,833.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14618,11000,2022,타자,0.664,513.0,208.0,283.0,22.0,0.957,5.305,2.5,0.0,-0.43,1.04,0.0,,0.0,0.0,3.11,4.035,3.326,6.436,0.321,146183.0
김동진,2루수,,3,0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14863,3100,2022,타자,-0.015,5.0,0.0,5.0,0.0,1.0,6.429,-0.18,0.0,0.01,0.0,0.0,,0.0,0.0,-0.17,-8.16,0.02,-0.15,-0.018,148633.0
이성규,1루수,,6,2,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,12562,5000,2022,타자,0.061,25.0,25.0,0.0,0.0,1.0,9.375,0.76,0.01,0.02,0.0,0.0,,0.0,0.0,0.78,18.72,-0.185,0.595,0.08,125623.0
조민성,1루수,,13,4,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,15040,3000,2022,타자,-0.046,36.0,33.0,2.0,1.0,0.972,7.875,-0.5,0.17,0.03,0.0,0.0,,0.0,0.0,-0.3,-3.323,-0.145,-0.445,-0.031,150403.0
피렐라,좌익수,,124,121,,,,,,,,,1031.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14757,60000,2022,타자,-0.959,240.0,228.0,7.0,5.0,0.979,2.051,-3.12,-0.01,-0.86,0.0,0.0,,0.0,0.0,-4.0,-4.645,-5.299,-9.299,-0.412,147573.0
공민규,3루수,,12,4,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,13164,4000,2022,타자,0.049,38.0,31.0,5.0,2.0,0.947,7.2,0.54,0.0,0.04,0.0,0.0,,0.0,0.0,0.57,6.84,-0.092,0.478,0.059,131643.0
김성표,중견수,,12,4,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11109,3800,2022,타자,-0.119,15.0,15.0,0.0,0.0,1.0,2.755,-1.31,0.08,0.07,0.0,0.0,,0.0,0.0,-1.15,-13.8,-0.002,-1.152,-0.119,111093.0
김민혁,좌익수,,72,61,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11339,9000,2022,타자,0.112,116.0,113.0,3.0,0.0,1.0,2.275,2.28,0.46,0.69,0.0,0.0,,0.0,0.0,3.44,6.88,-2.353,1.087,0.355,113398.0
조용호,우익수,,162,122,,,,,,,,,986.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,12943,24000,2022,타자,0.337,204.0,196.0,8.0,0.0,1.0,1.862,4.67,-0.3,1.66,0.0,0.0,,0.0,0.0,6.03,5.36,-2.76,3.27,0.622,129438.0
황재균,3루수,,140,134,,,,,,,,,1154.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,10407,40000,2022,타자,-0.257,311.0,90.0,209.0,12.0,0.961,2.332,-2.03,0.0,-0.45,0.33,0.0,,0.0,0.0,-2.49,-2.561,-0.001,-2.491,-0.257,104078.0
양승혁,2루수,,5,2,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,13233,3000,2022,타자,-0.078,7.0,1.0,5.0,1.0,0.857,3.6,-0.8,0.0,0.02,0.0,0.0,,0.0,0.0,-0.78,-22.464,0.024,-0.756,-0.08,132338.0
강민국,2루수,,2,1,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11243,5000,2022,타자,-0.048,4.0,1.0,2.0,1.0,0.75,3.857,-0.5,0.0,0.01,0.0,0.0,,0.0,0.0,-0.49,-35.28,0.025,-0.465,-0.051,112437.0
이재홍,2루수,,3,2,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14854,3000,2022,타자,0.068,5.0,2.0,3.0,0.0,1.0,4.091,0.64,0.0,0.01,0.0,0.0,,0.0,0.0,0.65,31.2,0.007,0.657,0.067,148547.0
유준규,2루수,,3,0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,14778,3000,2022,타자,0.01,1.0,0.0,1.0,0.0,1.0,2.25,0.39,0.0,0.0,-0.31,0.0,,0.0,0.0,0.08,3.84,0.02,0.1,0.008,147788.0
김태훈,1루수,,7,1,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11336,4100,2022,타자,0.072,20.0,18.0,2.0,0.0,1.0,9.0,0.48,0.33,0.01,0.0,0.0,,0.0,0.0,0.82,16.869,-0.12,0.7,0.085,113368.0
문상준,유격수,,2,0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,14720,3000,2022,타자,0.036,3.0,2.0,1.0,0.0,1.0,3.375,0.59,0.0,0.01,-0.27,0.0,,0.0,0.0,0.32,23.04,0.025,0.345,0.033,147208.0
문상철,1루수,,9,4,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11333,6600,2022,타자,-0.208,37.0,35.0,2.0,0.0,1.0,8.122,-1.84,0.11,0.03,0.0,0.0,,0.0,0.0,-1.7,-27.2,-0.32,-2.02,-0.175,113338.0
박주홍,좌익수,,13,9,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14580,3200,2022,타자,-0.005,18.0,18.0,0.0,0.0,1.0,2.104,-0.13,0.18,0.12,0.0,0.0,,0.0,0.0,0.17,1.883,-0.214,-0.044,0.018,145807.0
변우혁,1루수,,15,10,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14124,3000,2022,타자,-0.068,69.0,57.0,9.0,3.0,0.957,6.527,-0.26,0.0,-0.41,0.0,0.0,,0.0,0.0,-0.41,-3.936,-0.245,-0.655,-0.042,141249.0
정은원,2루수,,118,115,,,,,,,,,990.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,13137,19080,2022,타자,-0.063,542.0,249.0,276.0,17.0,0.969,4.773,-6.03,0.0,0.19,0.3,0.0,,0.0,0.0,-5.54,-6.761,4.927,-0.613,-0.571,131379.0
임종찬,우익수,,20,17,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14706,3600,2022,타자,-0.013,27.0,24.0,2.0,1.0,0.963,1.696,-0.44,0.59,0.24,0.0,0.0,,0.0,0.0,0.39,2.808,-0.513,-0.123,0.04,147069.0
전병우,1루수,,116,43,,,,,,,,,548.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11422,7000,2022,타자,0.024,587.0,533.0,48.0,6.0,0.99,9.542,3.78,0.0,0.42,-0.26,0.0,,0.0,0.0,3.89,4.829,-3.658,0.232,0.401,114227.0
권광민,좌익수,,29,20,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,13676,3000,2022,타자,-0.164,47.0,47.0,0.0,0.0,1.0,2.299,-1.3,-0.13,0.29,0.0,0.0,,0.0,0.0,-1.14,-5.661,-0.45,-1.59,-0.118,136769.0
노수광,좌익수,,104,83,,,,,,,,,719.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11268,12840,2022,타자,-0.029,201.0,192.0,5.0,4.0,0.98,2.466,3.91,-0.72,-0.86,0.0,0.0,,0.0,0.0,2.34,3.24,-2.62,-0.28,0.241,112689.0
하주석,유격수,,111,104,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,10913,20090,2022,타자,0.275,431.0,136.0,276.0,19.0,0.956,4.12,-4.85,0.0,-0.45,-0.31,0.0,,0.0,0.0,-5.6,-7.265,8.265,2.665,-0.577,109139.0
